source	target	DATE_FROM	DATE_TO	MS_ID	PLACE_ID	MS_REF
17478	806	15100114	15100114	spo1_HEN8-v001-p001_hen8-v001-p001-m0336-cm	7358	
27160	19325	15100114	15100114	spo1_HEN8-v001-p001_hen8-v001-p001-m0335-cm	775	
27707	806	15100114	15100114	spo1_HEN8-v001-p001_hen8-v001-p001-m0336-cm	7358	
879	19325	15100114	15100114	spo1_HEN8-v001-p001_hen8-v001-p001-m0335-cm	775	
17478	806	15100116	15100116	spo1_HEN8-v001-p001_hen8-v001-p001-m0337-cm	7358	
27707	806	15100116	15100116	spo1_HEN8-v001-p001_hen8-v001-p001-m0337-cm	7358	
12599	13155	15100117	15100117	spo1_HEN8-v001-p001_hen8-v001-p001-m0340-cm	5879	
15924	11844	15100123	15100123	Cotton_Vespasian_C/I_f.26	0	Cotton Vespasian C/I f.26
17478	784	15100127	15100127	spo1_HEN8-v001-p001_hen8-v001-p001-m0352-cm	7358	
27707	784	15100127	15100127	spo1_HEN8-v001-p001_hen8-v001-p001-m0352-cm	7358	
879	19325	15100210	15100210	spo1_HEN8-v001-p001_hen8-v001-p001-m0365-cm	0	
19985	19325	15100214	15100214	spo1_HEN8-v001-p001_hen8-v001-p001-m0368-cm	5112	
879	19325	15100219	15100219	spo1_HEN8-v001-p001_hen8-v001-p001-m0369-cm	0	
24335	13155	15100224	15100224	spo1_HEN8-v001-p001_hen8-v001-p001-m0374-cm	5879	
13155	24335	15100225	15100225	spo1_HEN8-v001-p001_hen8-v001-p001-m0377-cm	2561	
13155	3698	15100225	15100225	spo1_HEN8-v001-p001_hen8-v001-p001-m0376-cm	2561	
19985	19325	15100228	15100228	spo1_HEN8-v001-p001_hen8-v001-p001-m0379-cm	343	
17478	11844	15100302	15100302	spo1_HEN8-v001-p001_hen8-v001-p001-m0384-cm	2448	
17478	865	15100302	15100302	spo1_HEN8-v001-p001_hen8-v001-p001-m0385-cm	7358	
27707	865	15100302	15100302	spo1_HEN8-v001-p001_hen8-v001-p001-m0385-cm	7358	
17478	865	15100305	15100305	spo1_HEN8-v001-p001_hen8-v001-p001-m0389-cm	7358	
27707	865	15100305	15100305	spo1_HEN8-v001-p001_hen8-v001-p001-m0389-cm	7358	
4095	13155	15100309	15100309	spo1_HEN8-v001-p001_hen8-v001-p001-m0391-cm	7932	
14784	16129	15100310	15100310	spo1_HEN8-v001-p001_hen8-v001-p001-m0394-cm	0	
12001	36677	15100311	15100311	spo1_HEN8-v001-p001_hen8-v001-p001-m0395-cm	7358	
17478	784	15100315	15100315	spo1_HEN8-v001-p001_hen8-v001-p001-m0400-cm	7358	
27707	784	15100315	15100315	spo1_HEN8-v001-p001_hen8-v001-p001-m0400-cm	7358	
17521	37242	15100316	15100316	spo1_HEN8-v001-p001_hen8-v001-p001-m0401-cm	5506	
17478	784	15100317	15100317	spo1_HEN8-v001-p001_hen8-v001-p001-m0404-cm	7358	
17478	865	15100317	15100317	spo1_HEN8-v001-p001_hen8-v001-p001-m0403-cm	7358	
27707	784	15100317	15100317	spo1_HEN8-v001-p001_hen8-v001-p001-m0404-cm	7358	
27707	865	15100317	15100317	spo1_HEN8-v001-p001_hen8-v001-p001-m0403-cm	7358	
17478	784	15100323	15100323	spo1_HEN8-v001-p001_hen8-v001-p001-m0409-cm	7358	
27707	784	15100323	15100323	spo1_HEN8-v001-p001_hen8-v001-p001-m0409-cm	7358	
34542	8740	15100325	15100325	SP_1/231_f.185	0	SP 1/231 f.185
665	13155	15100326	15100326	spo1_HEN8-v001-p001_hen8-v001-p001-m0413-cm	0	
665	23680	15100326	15100326	spo1_HEN8-v001-p001_hen8-v001-p001-m0414-cm	5477	
19985	19325	15100401	15100430	spo1_HEN8-v001-p001_hen8-v001-p001-m0447-cm	0	
24335	36131	15100401	15100430	spo1_HEN8-v001-p001_hen8-v001-p001-m0420-cm	5879	
11844	28681	15100403	15100403	spo1_HEN8-v001-p001_hen8-v001-p001-m0418-cm	4051	
13155	24335	15100406	15100406	spo1_HEN8-v001-p001_hen8-v001-p001-m0424-cm	0	
17478	784	15100408	15100408	spo1_HEN8-v001-p001_hen8-v001-p001-m0427-cm	7358	
27707	784	15100408	15100408	spo1_HEN8-v001-p001_hen8-v001-p001-m0427-cm	7358	
23431	11844	15100409	15100409	Cotton_Vitellius_B/II_f.8a	5879	Cotton Vitellius B/II f.8a
25078	11844	15100409	15100409	SP_1/1_f.154	0	SP 1/1 f.154
19985	19325	15100415	15100415	spo1_HEN8-v001-p002_hen8-v001-p002-m1819-cm	0	
17478	784	15100419	15100419	spo1_HEN8-v001-p001_hen8-v001-p001-m0435-cm	7358	
27707	784	15100419	15100419	spo1_HEN8-v001-p001_hen8-v001-p001-m0435-cm	7358	
17478	784	15100426	15100426	spo1_HEN8-v001-p001_hen8-v001-p001-m0443-cm	7358	
27707	784	15100426	15100426	spo1_HEN8-v001-p001_hen8-v001-p001-m0443-cm	7358	
8829	12072	15100501	15100531	spo1_HEN8-v001-p001_hen8-v001-p001-m0483-cm	0	
17478	784	15100512	15100512	spo1_HEN8-v001-p001_hen8-v001-p001-m0458-cm	7358	
27707	784	15100512	15100512	spo1_HEN8-v001-p001_hen8-v001-p001-m0458-cm	7358	
19985	19325	15100514	15100514	spo1_HEN8-v001-p001_hen8-v001-p001-m0460-cm	343	
16366	13155	15100518	15100518	spo1_HEN8-v001-p001_hen8-v001-p001-m0464-cm	2027	
17521	5809	15100525	15100525	spo1_HEN8-v001-p001_hen8-v001-p001-m0472-cm	0	
6134	8829	15100525	15100525	spo1_HEN8-v001-p001_hen8-v001-p001-m0471-cm	3242	
11844	8829	15100527	15100527	spo1_HEN8-v001-p001_hen8-v001-p001-m0474-cm	3242	
16721	8829	15100527	15100527	spo1_HEN8-v001-p001_hen8-v001-p001-m0475-cm	3242	
18465	736	15100528	15100528	spo1_HEN8-v001-p001_hen8-v001-p001-m0476-cm	4466	
17478	784	15100529	15100529	spo1_HEN8-v001-p001_hen8-v001-p001-m0481-cm	7358	
18465	736	15100529	15100529	spo1_HEN8-v001-p001_hen8-v001-p001-m0480-cm	4466	
18465	8829	15100529	15100529	spo1_HEN8-v001-p001_hen8-v001-p001-m0478-cm	4466	
27707	784	15100529	15100529	spo1_HEN8-v001-p001_hen8-v001-p001-m0481-cm	7358	
20178	32545	15100607	15400607	spo2_har1-v001-p000_har1-v001-p000-m05000-cm	0	
24518	24545	15100608	15100608	SP_1/229_f.14	705	SP 1/229 f.14
13155	24335	15100621	15100621	spo1_HEN8-v001-p001_hen8-v001-p001-m0504-cm	2563	
13155	8406	15100621	15100621	spo1_HEN8-v001-p001_hen8-v001-p001-m0506-cm	3145	
19985	19325	15100623	15100623	spo1_HEN8-v001-p001_hen8-v001-p001-m0509-cm	343	
16721	8829	15100626	15100626	spo1_HEN8-v001-p001_hen8-v001-p001-m0515-cm	3242	
36131	28935	15100626	15100626	SP_1/229_f.15	0	SP 1/229 f.15
36131	35472	15100626	15100626	SP_1/229_f.15	0	SP 1/229 f.15
19985	19325	15100629	15100629	spo1_HEN8-v001-p001_hen8-v001-p001-m0517-cm	0	
17521	5809	15100705	15100705	spo1_HEN8-v001-p001_hen8-v001-p001-m0524-cm	0	
17478	784	15100710	15100710	spo1_HEN8-v001-p001_hen8-v001-p001-m0527-cm	7358	
27707	784	15100710	15100710	spo1_HEN8-v001-p001_hen8-v001-p001-m0527-cm	7358	
2427	24335	15100713	15100713	spo1_HEN8-v001-p001_hen8-v001-p001-m0528-cm	0	
19985	19325	15100714	15100714	spo1_HEN8-v001-p001_hen8-v001-p001-m0529-cm	343	
17478	784	15100715	15100715	spo1_HEN8-v001-p001_hen8-v001-p001-m0532-cm	7358	
17478	865	15100715	15100715	spo1_HEN8-v001-p001_hen8-v001-p001-m0531-cm	7358	
27707	784	15100715	15100715	spo1_HEN8-v001-p001_hen8-v001-p001-m0532-cm	7358	
27707	865	15100715	15100715	spo1_HEN8-v001-p001_hen8-v001-p001-m0531-cm	7358	
37136	19325	15100721	15100721	spo1_HEN8-v001-p002_hen8-v001-p002-m1822-cm	775	
879	19325	15100721	15100721	spo1_HEN8-v001-p002_hen8-v001-p002-m1822-cm	775	
17521	5809	15100722	15100722	spo1_HEN8-v001-p001_hen8-v001-p001-m0538-cm	0	
37136	19325	15100726	15100726	spo1_HEN8-v001-p002_hen8-v001-p002-m1823-cm	775	
879	19325	15100726	15100726	spo1_HEN8-v001-p002_hen8-v001-p002-m1823-cm	775	
13155	19985	15100801	15100801	spo1_HEN8-v001-p001_hen8-v001-p001-m0549-cm	0	
11844	24526	15100812	15100812	spo1_HEN8-v001-p001_hen8-v001-p001-m0557-cm	0	
8829	11844	15100813	15100813	spo1_HEN8-v001-p001_hen8-v001-p001-m0558-cm	2604	
17478	784	15100815	15100815	spo1_HEN8-v001-p001_hen8-v001-p001-m0560-cm	0	
27707	784	15100815	15100815	spo1_HEN8-v001-p001_hen8-v001-p001-m0560-cm	0	
19985	19325	15100831	15100831	spo1_HEN8-v001-p001_hen8-v001-p001-m0564-cm	4164	
19985	11844	15100902	15100902	spo1_HEN8-v001-p001_hen8-v001-p001-m0566-cm	7420	
37136	19325	15100903	15100903	spo1_HEN8-v001-p001_hen8-v001-p001-m0567-cm	775	
879	19325	15100903	15100903	spo1_HEN8-v001-p001_hen8-v001-p001-m0567-cm	775	
17478	784	15100907	15100907	spo1_HEN8-v001-p001_hen8-v001-p001-m0569-cm	7358	
27707	784	15100907	15100907	spo1_HEN8-v001-p001_hen8-v001-p001-m0569-cm	7358	
17478	865	15100909	15100909	spo1_HEN8-v001-p001_hen8-v001-p001-m0572-cm	7358	
27707	865	15100909	15100909	spo1_HEN8-v001-p001_hen8-v001-p001-m0572-cm	7358	
30206	28681	15100909	15100909	spo1_HEN8-v001-p001_hen8-v001-p001-m0570-cm	0	
20802	8829	15100914	15100914	spo1_HEN8-v001-p001_hen8-v001-p001-m0574-cm	4623	
19985	19325	15100927	15100927	spo1_HEN8-v001-p001_hen8-v001-p001-m0578-cm	2017	
19985	19325	15101007	15101007	spo1_HEN8-v001-p001_hen8-v001-p001-m0592-cm	0	
10827	11844	15101010	15101010	Cotton_Otho_C/IX_f.5	5824	Cotton Otho C/IX f.5
11844	19325	15101018	15101018	spo1_HEN8-v001-p001_hen8-v001-p001-m0596-cm	7692	
24566	36131	15101021	15101021	SP_1/1_f.83	2656	SP 1/1 f.83
32560	25797	15101021	15101021	SP_1/229_f.18	0	SP 1/229 f.18
13155	3698	15101022	15101022	spo1_HEN8-v001-p001_hen8-v001-p001-m0601-cm	0	
13155	9063	15101022	15101022	spo1_HEN8-v001-p001_hen8-v001-p001-m0600-cm	2561	
17478	865	15101116	15101116	spo1_HEN8-v001-p001_hen8-v001-p001-m0615-cm	7358	
27707	865	15101116	15101116	spo1_HEN8-v001-p001_hen8-v001-p001-m0615-cm	7358	
26187	37106	15101121	15101121	SP_1/231_f.192	0	SP 1/231 f.192
11844	19325	15101122	15101122	spo1_HEN8-v001-p001_hen8-v001-p001-m0622-cm	2083	
19985	19325	15101122	15101122	spo1_HEN8-v001-p001_hen8-v001-p001-m0623-cm	2653	
11844	19325	15101124	15101124	spo1_HEN8-v001-p002_hen8-v001-p002-m1824-cm	2083	
17478	784	15101124	15101124	spo1_HEN8-v001-p001_hen8-v001-p001-m0626-cm	7358	
27707	784	15101124	15101124	spo1_HEN8-v001-p001_hen8-v001-p001-m0626-cm	7358	
3757	11844	15101125	15101125	Cotton_Vitellius_B/II_f.9a	0	Cotton Vitellius B/II f.9a
19985	19325	15101128	15101128	spo1_HEN8-v001-p001_hen8-v001-p001-m0629-cm	2992	
17478	784	15101130	15101130	spo1_HEN8-v001-p001_hen8-v001-p001-m0632-cm	7358	
27707	784	15101130	15101130	spo1_HEN8-v001-p001_hen8-v001-p001-m0632-cm	7358	
11844	19325	15101207	15101207	spo1_HEN8-v001-p001_hen8-v001-p001-m0637-cm	2083	
879	19325	15101207	15101207	spo1_HEN8-v001-p001_hen8-v001-p001-m0638-cm	775	
17481	23680	15101209	15101209	spo1_HEN8-v001-p001_hen8-v001-p001-m0640-cm	5879	
879	19325	15101221	15101221	spo1_HEN8-v001-p001_hen8-v001-p001-m0647-cm	775	
19985	19325	15101222	15101222	spo1_HEN8-v001-p001_hen8-v001-p001-m0648-cm	2992	
879	19325	15101229	15101229	spo1_HEN8-v001-p001_hen8-v001-p001-m0651-cm	775	
19985	19325	15101231	15101231	spo1_HEN8-v001-p001_hen8-v001-p001-m0652-cm	2992	
11135	11844	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m1010-cm	0	Cotton Vitellius B/II f.4
13155	15920	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0690-cm	0	
13155	16366	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m1011-cm	6622	
13155	16795	15110101	15111231	spo1_HEN8-v001-p002_hen8-v001-p002-m1833-cm	0	
13155	17521	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0785-cm	0	
13155	19325	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m1012-cm	0	
13155	24335	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0688-cm	2561	
13155	4026	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0693-cm	0	
13155	8829	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m1013-cm	0	
13155	9063	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0691-cm	0	
13655	6113	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0970-cm	0	
14498	6113	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0885-cm	4466	
14768	6113	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0951-cm	4466	
17521	1542	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0710-cm	0	
19325	11844	15110101	15110131	spo1_HEN8-v001-p001_hen8-v001-p001-m0683-cm	4773	
19325	19985	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0835-cm	0	
19985	13155	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0786-cm	0	
24335	13155	15110101	15110101	spo1_HEN8-v001-p001_hen8-v001-p001-m0670-cm	807	
32627	19743	15110101	15111231	SP_1/2_f.68	0	SP 1/2 f.68
348	35096	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0772-cm	0	
6113	14768	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0886-cm	1161	
6113	27279	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0971-cm	0	
6113	348	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m0925-cm	0	
8829	18465	15110101	15111231	spo1_HEN8-v001-p001_hen8-v001-p001-m1009-cm	0	
19985	19325	15110104	15110104	spo1_HEN8-v001-p001_hen8-v001-p001-m0671-cm	2992	
16721	19325	15110108	15110108	spo1_HEN8-v001-p001_hen8-v001-p001-m0675-cm	2083	
5551	27014	15110110	15110110	spo1_HEN8-v001-p001_hen8-v001-p001-m0676-cm	4466	
16721	29109	15110204	15110204	spo1_HEN8-v001-p001_hen8-v001-p001-m0685-cm	2083	
13155	19985	15110205	15110205	spo1_HEN8-v001-p001_hen8-v001-p001-m0692-cm	2561	
13155	24335	15110205	15110205	spo1_HEN8-v001-p001_hen8-v001-p001-m0686-cm	2561	
13155	3669	15110205	15110205	spo1_HEN8-v001-p001_hen8-v001-p001-m0689-cm	2561	
11844	29109	15110207	15110207	spo1_HEN8-v001-p001_hen8-v001-p001-m0695-cm	0	
13155	16940	15110207	15110207	spo1_HEN8-v001-p001_hen8-v001-p001-m0696-cm	2561	
13155	38016	15110209	15110209	spo1_HEN8-v001-p001_hen8-v001-p001-m0699-cm	2561	
13155	3669	15110212	15110212	spo1_HEN8-v001-p001_hen8-v001-p001-m0703-cm	2561	
13155	4618	15110212	15110212	spo1_HEN8-v001-p001_hen8-v001-p001-m0704-cm	2561	
17478	9044	15110305	15110305	spo1_HEN8-v001-p001_hen8-v001-p001-m0714-cm	7358	
27707	9044	15110305	15110305	spo1_HEN8-v001-p001_hen8-v001-p001-m0714-cm	7358	
879	19325	15110313	15110313	spo1_HEN8-v001-p001_hen8-v001-p001-m0720-cm	874	
38070	33943	15110322	15110322	SP_1/229_f.28	1133	SP 1/229 f.28
19985	19325	15110323	15110323	spo1_HEN8-v001-p001_hen8-v001-p001-m0726-cm	0	
36131	32560	15110325	15110325	SP_1/2_f.43	1445	SP 1/2 f.43
2225	11844	15110402	15110402	Cotton_Vitellius_B/II_f.12	4859	Cotton Vitellius B/II f.12
3755	11844	15110402	15110402	Cotton_Vitellius_B/II_f.11	0	Cotton Vitellius B/II f.11
5546	27014	15110408	15110408	spo1_HEN8-v001-p001_hen8-v001-p001-m0736-cm	4466	
6113	348	15110410	15110410	spo1_HEN8-v001-p001_hen8-v001-p001-m0738-cm	0	
17478	9044	15110412	15110412	spo1_HEN8-v001-p001_hen8-v001-p001-m0741-cm	0	
27707	9044	15110412	15110412	spo1_HEN8-v001-p001_hen8-v001-p001-m0741-cm	0	
11844	17521	15110413	15110413	spo1_HEN8-v001-p001_hen8-v001-p001-m0742-cm	0	
19325	4524	15110414	15110414	spo1_HEN8-v001-p001_hen8-v001-p001-m0743-cm	0	
8829	11844	15110420	15110420	Cotton_Vespasian_C/I_f.18	0	Cotton Vespasian C/I f.18
6113	348	15110427	15110427	spo1_HEN8-v001-p001_hen8-v001-p001-m0747-cm	0	
17478	784	15110502	15110502	spo1_HEN8-v001-p001_hen8-v001-p001-m0756-cm	0	
27707	784	15110502	15110502	spo1_HEN8-v001-p001_hen8-v001-p001-m0756-cm	0	
3620	879	15110502	15110502	spo1_HEN8-v001-p001_hen8-v001-p001-m0755-cm	0	
31008	17521	15110503	15110503	spo1_HEN8-v001-p001_hen8-v001-p001-m0757-cm	0	
1542	2407	15110505	15110505	spo1_HEN8-v001-p001_hen8-v001-p001-m0758-cm	0	
17521	1542	15110506	15110506	spo1_HEN8-v001-p001_hen8-v001-p001-m0760-cm	0	
24335	13155	15110506	15110506	spo1_HEN8-v001-p001_hen8-v001-p001-m0762-cm	0	
17478	784	15110507	15110507	spo1_HEN8-v001-p001_hen8-v001-p001-m0763-cm	0	
27707	784	15110507	15110507	spo1_HEN8-v001-p001_hen8-v001-p001-m0763-cm	0	
10827	11844	15110510	15110510	Cotton_Otho_C/IX_f.7	0	Cotton Otho C/IX f.7
10827	11844	15110510	15110510	Cotton_Otho_C/IX_f.9	0	Cotton Otho C/IX f.9
19985	19325	15110517	15110517	spo1_HEN8-v001-p001_hen8-v001-p001-m0771-cm	0	
348	6113	15110519	15110519	spo1_HEN8-v001-p001_hen8-v001-p001-m0773-cm	0	
37201	11844	15110519	15110519	Cotton_Vitellius_B/XVIII_f.12	0	Cotton Vitellius B/XVIII f.12
13155	11844	15110521	15110521	spo1_HEN8-v001-p001_hen8-v001-p001-m0776-cm	0	
37201	11844	15110524	15110524	Cotton_Vitellius_B/XVIII_f.14	0	Cotton Vitellius B/XVIII f.14
37201	11844	15110527	15110527	Cotton_Vitellius_B/XVIII_f.18	0	Cotton Vitellius B/XVIII f.18
37201	11844	15110530	15110530	Cotton_Vitellius_B/XVIII_f.19	0	Cotton Vitellius B/XVIII f.19
37201	11844	15110601	15110601	Cotton_Vitellius_B/XVIII_f.24	0	Cotton Vitellius B/XVIII f.24
32560	8829	15110606	15110606	SP_1/229_f.31	0	SP 1/229 f.31
6113	30167	15110609	15110609	spo1_HEN8-v001-p001_hen8-v001-p001-m0793-cm	0	
20377	27014	15110614	15110614	spo1_HEN8-v001-p001_hen8-v001-p001-m0796-cm	0	
32560	8829	15110614	15110614	Cotton_Vespasian_C/VI_f.328	0	Cotton Vespasian C/VI f.328
32560	8829	15110614	15110614	SP_1/229_f.32	0	SP 1/229 f.32
8829	32560	15110616	15110616	SP_1/2_f.54	0	SP 1/2 f.54
11844	19985	15110701	15110731	spo1_HEN8-v001-p001_hen8-v001-p001-m0834-cm	0	
879	19325	15110706	15110706	spo1_HEN8-v001-p001_hen8-v001-p001-m0812-cm	0	
13155	16366	15110708	15110708	spo1_HEN8-v001-p001_hen8-v001-p001-m0813-cm	2561	
11844	10069	15110710	15110710	spo1_HEN8-v001-p001_hen8-v001-p001-m0814-cm	0	
20353	19325	15110720	15110720	spo1_HEN8-v001-p001_hen8-v001-p001-m0821-cm	4759	
19325	19985	15110722	15110722	spo1_HEN8-v001-p001_hen8-v001-p001-m0822-cm	188	
38071	33845	15110724	15110724	spo1_HEN8-v001-p001_hen8-v001-p001-m0825-cm	0	
879	19325	15110725	15110725	spo1_HEN8-v001-p001_hen8-v001-p001-m0826-cm	7323	
13155	24597	15110730	15110730	spo1_HEN8-v001-p001_hen8-v001-p001-m0831-cm	2561	
13155	24335	15110801	15110801	spo1_HEN8-v001-p001_hen8-v001-p001-m0839-cm	0	
17478	784	15110805	15110805	spo1_HEN8-v001-p001_hen8-v001-p001-m0841-cm	0	
27707	784	15110805	15110805	spo1_HEN8-v001-p001_hen8-v001-p001-m0841-cm	0	
879	19325	15110807	15110807	spo1_HEN8-v001-p001_hen8-v001-p001-m0843-cm	0	
23680	33146	15110813	15110813	spo1_HEN8-v001-p001_hen8-v001-p001-m0846-cm	0	
17478	784	15110815	15110815	spo1_HEN8-v001-p001_hen8-v001-p001-m0847-cm	0	
27707	784	15110815	15110815	spo1_HEN8-v001-p001_hen8-v001-p001-m0847-cm	0	
6113	14498	15110824	15110824	spo1_HEN8-v001-p001_hen8-v001-p001-m0850-cm	5728	
6113	348	15110825	15110825	spo1_HEN8-v001-p001_hen8-v001-p001-m0851-cm	5728	
17478	865	15110826	15110826	spo1_HEN8-v001-p001_hen8-v001-p001-m0854-cm	0	
27707	865	15110826	15110826	spo1_HEN8-v001-p001_hen8-v001-p001-m0854-cm	0	
879	19325	15110826	15110826	spo1_HEN8-v001-p001_hen8-v001-p001-m0853-cm	0	
879	19325	15110902	15110902	spo1_HEN8-v001-p001_hen8-v001-p001-m0861-cm	0	
11844	19325	15110907	15110907	spo1_HEN8-v001-p001_hen8-v001-p001-m0862-cm	0	
879	19325	15110908	15110908	spo1_HEN8-v001-p001_hen8-v001-p001-m0863-cm	0	
4056	17521	15110909	15110909	spo1_HEN8-v001-p002_hen8-v001-p002-m1831-cm	7518	
6113	14498	15110913	15110913	spo1_HEN8-v001-p001_hen8-v001-p001-m0866-cm	0	
6113	348	15110916	15110916	spo1_HEN8-v001-p001_hen8-v001-p001-m0868-cm	0	
19985	19325	15110918	15110918	spo1_HEN8-v001-p001_hen8-v001-p001-m0869-cm	0	
17478	784	15110921	15110921	spo1_HEN8-v001-p001_hen8-v001-p001-m0870-cm	0	
27707	784	15110921	15110921	spo1_HEN8-v001-p001_hen8-v001-p001-m0870-cm	0	
879	19325	15110924	15110924	spo1_HEN8-v001-p001_hen8-v001-p001-m0871-cm	775	
3674	25617	15110930	15110930	Cotton_Titus_B/I_f.104	0	Cotton Titus B/I f.104
6113	14498	15111005	15111005	spo1_HEN8-v001-p001_hen8-v001-p001-m0893-cm	0	
6113	348	15111005	15111005	spo1_HEN8-v001-p001_hen8-v001-p001-m0894-cm	1161	
17478	784	15111008	15111008	spo1_HEN8-v001-p001_hen8-v001-p001-m0898-cm	0	
27707	784	15111008	15111008	spo1_HEN8-v001-p001_hen8-v001-p001-m0898-cm	0	
11844	19325	15111012	15111012	spo1_HEN8-v001-p001_hen8-v001-p001-m0901-cm	7693	
12113	11844	15111012	15111012	spo1_HEN8-v001-p001_hen8-v001-p001-m0902-cm	0	
19985	11844	15111012	15111012	spo1_HEN8-v001-p001_hen8-v001-p001-m0902-cm	0	
17478	784	15111013	15111013	spo1_HEN8-v001-p001_hen8-v001-p001-m0903-cm	0	
27707	784	15111013	15111013	spo1_HEN8-v001-p001_hen8-v001-p001-m0903-cm	0	
879	19325	15111014	15111014	spo1_HEN8-v001-p001_hen8-v001-p001-m0905-cm	0	
6113	348	15111016	15111016	spo1_HEN8-v001-p001_hen8-v001-p001-m0908-cm	1161	
19325	11844	15111017	15111017	spo1_HEN8-v001-p001_hen8-v001-p001-m0909-cm	795	
15858	6113	15111020	15111020	spo1_HEN8-v001-p001_hen8-v001-p001-m0914-cm	4466	
11844	38066	15111024	15111024	spo1_MQIS_SAL-v013-p013_mqes_sal-v013-p013-m0076-cm	0	
17478	27670	15111025	15111025	spo1_HEN8-v001-p001_hen8-v001-p001-m0917-cm	0	
27707	27670	15111025	15111025	spo1_HEN8-v001-p001_hen8-v001-p001-m0917-cm	0	
348	6113	15111027	15111027	spo1_HEN8-v001-p001_hen8-v001-p001-m0920-cm	4466	
19325	19985	15111028	15111028	spo1_HEN8-v001-p001_hen8-v001-p001-m0922-cm	0	
6113	14498	15111029	15111029	spo1_HEN8-v001-p001_hen8-v001-p001-m0923-cm	1161	
6113	348	15111102	15111102	spo1_HEN8-v001-p001_hen8-v001-p001-m0929-cm	0	
348	6113	15111108	15111108	spo1_HEN8-v001-p001_hen8-v001-p001-m0936-cm	4466	
36131	6113	15111111	15111111	spo1_HEN8-v001-p001_hen8-v001-p001-m0938-cm	4153	
6113	348	15111111	15111111	spo1_HEN8-v001-p001_hen8-v001-p001-m0939-cm	1161	
19985	13155	15111115	15111115	spo1_HEN8-v001-p001_hen8-v001-p001-m0946-cm	3804	
24310	9063	15111115	15111115	spo1_HEN8-v001-p001_hen8-v001-p001-m0944-cm	4466	
879	19325	15111115	15111115	spo1_HEN8-v001-p001_hen8-v001-p001-m0945-cm	775	
348	6113	15111118	15111118	spo1_HEN8-v001-p001_hen8-v001-p001-m0952-cm	4466	
15858	6113	15111120	15111120	spo1_HEN8-v001-p001_hen8-v001-p001-m0955-cm	4466	
17478	865	15111126	15111126	spo1_HEN8-v001-p001_hen8-v001-p001-m0963-cm	0	
27707	865	15111126	15111126	spo1_HEN8-v001-p001_hen8-v001-p001-m0963-cm	0	
6113	348	15111126	15111126	spo1_HEN8-v001-p001_hen8-v001-p001-m0961-cm	1161	
6113	348	15111127	15111127	spo1_HEN8-v001-p001_hen8-v001-p001-m0964-cm	1161	
23564	36131	15111128	15111128	spo1_HEN8-v001-p001_hen8-v001-p001-m0966-cm	7588	
348	6113	15111128	15111128	spo1_HEN8-v001-p001_hen8-v001-p001-m0967-cm	4466	
19985	19325	15111129	15111129	spo1_HEN8-v001-p001_hen8-v001-p001-m0969-cm	5066	
6113	348	15111202	15111202	spo1_HEN8-v001-p001_hen8-v001-p001-m0975-cm	1161	
13155	24335	15111205	15111205	spo1_HEN8-v001-p001_hen8-v001-p001-m0977-cm	2561	
348	6113	15111205	15111205	spo1_HEN8-v001-p001_hen8-v001-p001-m0976-cm	4466	
6113	348	15111209	15111209	spo1_HEN8-v001-p001_hen8-v001-p001-m0983-cm	0	
17478	18361	15111210	15111210	spo1_HEN8-v001-p001_hen8-v001-p001-m0985-cm	0	
27707	18361	15111210	15111210	spo1_HEN8-v001-p001_hen8-v001-p001-m0985-cm	0	
13519	19325	15111211	15111211	spo1_HEN8-v001-p001_hen8-v001-p001-m0986-cm	0	
11844	19325	15111215	15111215	spo1_HEN8-v001-p001_hen8-v001-p001-m0992-cm	3242	
19985	19325	15111216	15111216	spo1_HEN8-v001-p001_hen8-v001-p001-m0994-cm	5066	
11844	19325	15111217	15111217	spo1_HEN8-v001-p001_hen8-v001-p001-m0995-cm	0	
23723	6113	15111221	15111221	spo1_HEN8-v001-p001_hen8-v001-p001-m0999-cm	807	
11844	19325	15111226	15111226	spo1_HEN8-v001-p001_hen8-v001-p001-m1002-cm	3242	
